"country","year","expert","party_id","party","vote","seat","electionyear","epvote","family","govt","eu_position","eu_salience","eu_dissent","eu_blur","eu_ep","eu_intmark","eu_cohesion","eu_foreign","lrgen","lrecon","galtan","galtan_salience","sociallifestyle","religious_principles","immigrate_policy","immigrate_salience","immigrate_dissent","multiculturalism","multicult_salience","multicult_dissent","ethnic_minorities","ethnic_salience","anti_islam_rhetoric","people_vs_elite","antielite_salience","variavel","valor"
3,2019,21,308,"CSU",6.2,6.5,2017,6.3,4,1,5.68421030044556,6.5999999,3.6363637,4,NA,5.78947353363037,4.94117641448975,3.64705872535706,7.1904764175415,6.38095235824585,7.2857141494751,7.6190476,6.4210524559021,7.55000019073486,7.69999980926514,8.10000038146973,3.5,8.4499998,8.25,3,7.35294103622437,NA,4.5882354,2.8421052,1.55,"nationalism",6.9473686
3,2019,21,308,"CSU",6.2,6.5,2017,6.3,4,1,5.68421030044556,6.5999999,3.6363637,4,NA,5.78947353363037,4.94117641448975,3.64705872535706,7.1904764175415,6.38095235824585,7.2857141494751,7.6190476,6.4210524559021,7.55000019073486,7.69999980926514,8.10000038146973,3.5,8.4499998,8.25,3,7.35294103622437,NA,4.5882354,2.8421052,1.55,"protectionism",4.1666665
3,2019,21,306,"LINKE",9.2,9.6999998,2017,5.5,6,0,4.7142858505249,4.8499999,5.090909,4.6666665,NA,3.26315784454346,5.19999980926514,3,1.42857146263123,1.28571426868439,2.80952382087708,5.2380953,1.66666662693024,1.14999997615814,2.70000004768372,6.15000009536743,5.0500002,2.7647059,5.1052632,3.4210527,2.88235282897949,NA,1.625,4.3499999,4.4499998,"ideology",1.35714286565781
3,2019,21,306,"LINKE",9.2,9.6999998,2017,5.5,6,0,4.7142858505249,4.8499999,5.090909,4.6666665,NA,3.26315784454346,5.19999980926514,3,1.42857146263123,1.28571426868439,2.80952382087708,5.2380953,1.66666662693024,1.14999997615814,2.70000004768372,6.15000009536743,5.0500002,2.7647059,5.1052632,3.4210527,2.88235282897949,NA,1.625,4.3499999,4.4499998,"spec_eu",3.13157892227173
3,2019,21,306,"LINKE",9.2,9.6999998,2017,5.5,6,0,4.7142858505249,4.8499999,5.090909,4.6666665,NA,3.26315784454346,5.19999980926514,3,1.42857146263123,1.28571426868439,2.80952382087708,5.2380953,1.66666662693024,1.14999997615814,2.70000004768372,6.15000009536743,5.0500002,2.7647059,5.1052632,3.4210527,2.88235282897949,NA,1.625,4.3499999,4.4499998,"policy",7.49656864910164
3,2019,21,306,"LINKE",9.2,9.6999998,2017,5.5,6,0,4.7142858505249,4.8499999,5.090909,4.6666665,NA,3.26315784454346,5.19999980926514,3,1.42857146263123,1.28571426868439,2.80952382087708,5.2380953,1.66666662693024,1.14999997615814,2.70000004768372,6.15000009536743,5.0500002,2.7647059,5.1052632,3.4210527,2.88235282897949,NA,1.625,4.3499999,4.4499998,"party_char",3.4749999
3,2019,21,306,"LINKE",9.2,9.6999998,2017,5.5,6,0,4.7142858505249,4.8499999,5.090909,4.6666665,NA,3.26315784454346,5.19999980926514,3,1.42857146263123,1.28571426868439,2.80952382087708,5.2380953,1.66666662693024,1.14999997615814,2.70000004768372,6.15000009536743,5.0500002,2.7647059,5.1052632,3.4210527,2.88235282897949,NA,1.625,4.3499999,4.4499998,"nationalism",2.8947368
3,2019,21,306,"LINKE",9.2,9.6999998,2017,5.5,6,0,4.7142858505249,4.8499999,5.090909,4.6666665,NA,3.26315784454346,5.19999980926514,3,1.42857146263123,1.28571426868439,2.80952382087708,5.2380953,1.66666662693024,1.14999997615814,2.70000004768372,6.15000009536743,5.0500002,2.7647059,5.1052632,3.4210527,2.88235282897949,NA,1.625,4.3499999,4.4499998,"protectionism",6.2222223
3,2019,21,310,"AfD",12.6,13.3,2017,11,1,0,1.90476191043854,6.7142859,2.909091,3,NA,3.125,3,1.375,9.2380952835083,7,9.5238094329834,9.4285717,9.10526275634766,4.29411745071411,9.89999961853027,9.80000019073486,1.05,9.9499998,9.1000004,0.94736844,9.82352924346924,NA,9.4705887,8.3157892,9.6999998,"ideology",8.11904764175415
3,2019,21,310,"AfD",12.6,13.3,2017,11,1,0,1.90476191043854,6.7142859,2.909091,3,NA,3.125,3,1.375,9.2380952835083,7,9.5238094329834,9.4285717,9.10526275634766,4.29411745071411,9.89999961853027,9.80000019073486,1.05,9.9499998,9.1000004,0.94736844,9.82352924346924,NA,9.4705887,8.3157892,9.6999998,"spec_eu",2.25
